Date,Product,Quantity,Revenue
2025-08-15,Widget B,50,2050
2025-09-20,Widget B,49,1421
2025-06-07,Widget A,30,330
2025-12-17,Widget E,29,870
2025-03-22,Widget B,14,420
2025-10-14,Widget B,7,168
2025-09-15,Widget D,33,462
2025-08-16,Widget C,35,1155
2025-10-09,Widget D,10,250
2025-02-23,Widget C,18,504
2025-04-15,Widget C,18,378
2025-07-16,Widget B,22,462
2025-02-26,Widget D,15,660
2025-06-24,Widget C,4,108
2025-01-28,Widget E,42,1428
2025-08-15,Widget D,9,252
2025-04-14,Widget E,31,1271
2025-04-05,Widget A,44,1936
2025-10-05,Widget C,39,1248
2025-04-01,Widget B,15,225
2025-08-31,Widget E,24,432
2025-04-09,Widget B,18,342
2025-12-05,Widget E,18,450
2025-07-29,Widget A,35,1610
2025-06-19,Widget B,16,192
2025-10-27,Widget D,41,1148
2025-01-03,Widget C,29,1073
2025-06-20,Widget D,11,264
2025-10-25,Widget B,19,855
2025-06-28,Widget E,38,1748
2025-04-05,Widget C,26,1222
2025-12-21,Widget C,27,1161
2025-12-18,Widget D,45,2160
2025-06-22,Widget C,37,555
2025-03-20,Widget D,27,648
2025-08-19,Widget A,12,492
2025-06-21,Widget C,36,1764
2025-06-17,Widget D,19,817
2025-12-20,Widget E,16,752
2025-03-14,Widget D,22,770
2025-09-05,Widget A,29,609
2025-01-07,Widget E,26,1040
2025-08-31,Widget A,28,896
2025-03-23,Widget A,7,224
2025-02-22,Widget C,22,638
2025-08-01,Widget C,11,484
2025-08-13,Widget E,23,230
2025-03-14,Widget B,11,396
2025-12-02,Widget E,4,200
2025-11-24,Widget D,23,851
2025-10-17,Widget E,46,2254
2025-08-23,Widget E,42,1218
2025-12-24,Widget C,16,768
2025-09-22,Widget E,10,240
2025-09-25,Widget E,45,1665
2025-08-15,Widget A,45,1980
2025-01-18,Widget C,15,285
2025-08-22,Widget D,39,1794
2025-07-19,Widget A,36,360
2025-03-10,Widget B,32,896
2025-07-20,Widget C,20,540
2025-11-06,Widget E,45,495
2025-01-15,Widget B,36,504
2025-02-24,Widget E,33,1287
2025-03-06,Widget C,14,280
2025-03-17,Widget A,32,928
2025-09-24,Widget B,44,1364
2025-11-05,Widget A,4,184
2025-10-09,Widget A,37,1739
2025-10-12,Widget C,49,833
2025-12-24,Widget B,16,432
2025-07-28,Widget D,29,1450
2025-07-05,Widget E,5,125
2025-02-03,Widget E,36,1080
2025-03-11,Widget A,33,1089
2025-01-01,Widget A,20,440
2025-08-28,Widget D,13,494
2025-11-02,Widget E,39,1287
2025-03-07,Widget A,45,1710
2025-07-14,Widget C,2,44
2025-05-21,Widget C,41,656
2025-08-18,Widget D,3,144
2025-07-25,Widget D,32,1536
2025-07-24,Widget E,40,1440
2025-10-18,Widget B,38,1786
2025-03-14,Widget C,10,310
2025-05-17,Widget D,14,392
2025-08-12,Widget D,46,1702
2025-01-11,Widget E,27,1296
2025-06-02,Widget E,19,741
2025-12-30,Widget B,13,494
2025-02-10,Widget C,22,792
2025-05-03,Widget D,26,1274
2025-10-25,Widget C,27,1215
2025-02-08,Widget C,11,550
2025-01-26,Widget A,14,224
2025-07-11,Widget A,3,66
2025-06-09,Widget A,48,960
2025-02-15,Widget B,10,420
2025-11-03,Widget A,40,1000
2025-01-23,Widget E,44,1848
2025-04-17,Widget C,35,1715
2025-07-22,Widget D,43,1892
2025-01-23,Widget D,12,144
2025-02-23,Widget A,28,896
2025-10-21,Widget D,32,1376
2025-07-21,Widget E,10,170
2025-07-07,Widget E,26,988
2025-08-14,Widget E,43,1032
2025-11-10,Widget D,48,1680
2025-02-07,Widget C,28,1064
2025-02-20,Widget E,40,400
2025-12-15,Widget C,7,329
2025-02-10,Widget D,19,304
2025-09-27,Widget C,38,1368
2025-08-31,Widget A,10,440
2025-05-24,Widget C,32,416
2025-05-20,Widget C,14,238
2025-03-08,Widget C,5,110
2025-04-09,Widget B,17,544
2025-11-10,Widget B,16,576
2025-06-25,Widget A,19,931
2025-06-01,Widget E,40,600
2025-07-18,Widget A,37,1406
2025-12-02,Widget D,5,210
2025-04-22,Widget E,2,68
2025-02-25,Widget B,10,460
2025-02-16,Widget D,9,198
2025-09-16,Widget A,36,468
2025-12-30,Widget A,29,783
2025-10-03,Widget D,10,390
2025-01-27,Widget C,14,196
2025-05-02,Widget E,11,528
2025-01-20,Widget E,42,2016
2025-04-05,Widget D,28,1176
2025-06-12,Widget A,18,306
2025-12-31,Widget E,3,66
2025-05-09,Widget C,33,561
2025-09-28,Widget A,7,203
2025-09-01,Widget E,20,600
2025-07-29,Widget D,43,1763
2025-05-02,Widget D,18,864
2025-10-15,Widget B,15,570
2025-08-23,Widget C,24,912
2025-04-07,Widget A,33,759
2025-07-18,Widget E,6,300
2025-12-22,Widget C,26,1040
2025-09-08,Widget D,31,1054
2025-09-25,Widget C,45,1935
2025-12-28,Widget E,26,806
2025-04-02,Widget B,22,990
2025-09-16,Widget E,20,640
2025-09-14,Widget B,1,10
2025-09-17,Widget B,3,66
2025-03-30,Widget D,24,792
2025-09-01,Widget E,1,46
2025-07-21,Widget B,23,874
2025-11-23,Widget C,49,1421
2025-02-05,Widget A,44,748
2025-03-28,Widget E,33,495
2025-05-06,Widget A,5,65
2025-10-10,Widget B,38,798
2025-12-19,Widget D,46,1748
2025-12-10,Widget C,11,495
2025-09-29,Widget D,17,799
2025-06-19,Widget A,26,650
2025-09-22,Widget B,36,1440
2025-09-11,Widget A,37,777
2025-02-08,Widget C,15,195
2025-04-10,Widget D,30,660
2025-07-13,Widget D,11,242
2025-08-08,Widget B,46,1472
2025-02-14,Widget D,7,315
2025-12-09,Widget C,43,1118
2025-05-02,Widget D,34,374
2025-04-06,Widget A,12,492
2025-06-27,Widget B,30,1200
2025-07-06,Widget D,48,1200
2025-09-24,Widget E,2,26
2025-04-22,Widget E,11,264
2025-12-26,Widget A,50,800
2025-03-07,Widget C,32,800
2025-09-28,Widget C,45,720
2025-05-08,Widget A,12,324
2025-12-05,Widget D,18,216
2025-03-13,Widget C,33,1254
2025-01-14,Widget A,35,1400
2025-06-10,Widget E,13,247
2025-08-31,Widget D,41,2009
2025-11-13,Widget D,38,1102
2025-12-01,Widget A,18,810
2025-09-09,Widget D,33,495
2025-03-10,Widget A,28,784
2025-04-22,Widget A,11,132
2025-05-09,Widget A,14,574
2025-02-22,Widget B,10,160
2025-06-06,Widget A,38,874
2025-09-25,Widget A,4,88
2025-01-03,Widget B,41,779
2025-01-16,Widget C,31,682
2025-05-23,Widget E,46,1748
2025-01-12,Widget D,9,432
2025-05-10,Widget A,23,598
2025-09-26,Widget C,40,400
2025-10-07,Widget A,35,1085
2025-10-08,Widget A,34,918
2025-02-07,Widget E,29,899
2025-10-25,Widget B,19,494
2025-12-07,Widget B,7,224
2025-02-10,Widget B,8,184
2025-11-19,Widget C,16,768
2025-01-13,Widget C,23,759
2025-07-03,Widget E,28,336
2025-06-27,Widget D,41,1927
2025-10-09,Widget E,38,1026
2025-01-05,Widget B,39,663
2025-03-30,Widget D,6,288
2025-09-09,Widget A,13,637
2025-04-10,Widget E,29,812
2025-10-18,Widget E,9,180
2025-07-27,Widget A,15,720
2025-03-08,Widget C,6,60
2025-07-08,Widget D,14,532
2025-02-13,Widget D,9,297
2025-09-18,Widget A,35,910
2025-01-23,Widget B,40,1240
2025-04-19,Widget B,6,246
2025-03-17,Widget B,38,1026
2025-04-10,Widget A,18,756
2025-10-11,Widget E,32,928
2025-06-06,Widget D,24,528
2025-07-16,Widget B,39,1599
2025-04-27,Widget E,7,350
2025-04-15,Widget C,49,882
2025-09-16,Widget B,41,533
2025-05-18,Widget C,2,100
2025-02-19,Widget D,25,1250
2025-11-23,Widget E,4,192
2025-10-18,Widget B,5,215
2025-07-06,Widget B,11,165
2025-08-15,Widget A,38,988
2025-12-14,Widget D,37,1406
2025-06-20,Widget B,3,135
2025-07-08,Widget C,42,1218
2025-04-22,Widget D,38,1026
2025-06-26,Widget E,7,175
2025-05-14,Widget E,42,1596
2025-08-08,Widget A,10,180
2025-12-16,Widget C,32,1088
2025-12-18,Widget C,3,93
2025-05-14,Widget D,6,90
2025-03-06,Widget A,10,390
2025-09-22,Widget B,41,1189
2025-11-20,Widget E,26,286
2025-09-07,Widget B,38,494
2025-07-21,Widget A,5,250
2025-12-22,Widget B,48,2016
2025-10-07,Widget D,23,828
2025-11-24,Widget C,28,840
2025-06-01,Widget E,15,630
2025-07-01,Widget E,25,625
2025-05-27,Widget D,37,1739
2025-11-06,Widget B,18,414
2025-06-29,Widget B,19,532
2025-10-03,Widget D,9,333
2025-01-29,Widget C,28,952
2025-03-02,Widget C,22,682
2025-11-06,Widget E,47,1833
2025-08-08,Widget D,43,1290
2025-07-05,Widget E,6,210
2025-04-09,Widget D,30,870
2025-09-30,Widget B,1,16
2025-04-24,Widget D,16,512
2025-01-23,Widget D,45,855
2025-05-17,Widget E,4,176
2025-11-14,Widget B,19,380
2025-08-30,Widget C,34,1496
2025-04-12,Widget E,21,861
2025-01-31,Widget A,35,1155
2025-10-17,Widget E,28,868
2025-07-05,Widget D,3,99
2025-12-12,Widget D,25,825
2025-03-04,Widget A,18,648
2025-09-19,Widget A,18,900
2025-07-09,Widget B,46,1978
2025-09-27,Widget D,24,864
2025-03-25,Widget C,34,1054
2025-04-10,Widget A,28,1120
2025-07-28,Widget A,21,231
2025-03-29,Widget D,13,494
2025-01-28,Widget A,27,1053
2025-05-11,Widget B,17,833
2025-06-05,Widget C,1,14
2025-06-20,Widget E,26,676
2025-03-29,Widget A,46,782
2025-12-25,Widget D,31,744
2025-11-14,Widget A,17,204
2025-07-21,Widget A,14,700
2025-03-05,Widget C,9,162
2025-12-20,Widget E,9,135
2025-04-08,Widget B,48,480
2025-08-12,Widget E,27,729
2025-11-28,Widget D,3,69
2025-01-12,Widget E,21,420
2025-05-12,Widget C,22,308
2025-10-13,Widget C,45,1620
2025-04-10,Widget D,40,1120
2025-08-07,Widget E,17,833
2025-04-30,Widget D,37,481
2025-02-16,Widget D,25,1200
2025-11-17,Widget D,7,273
2025-04-10,Widget E,11,308
2025-01-21,Widget E,6,222
2025-04-03,Widget E,24,288
2025-12-13,Widget D,19,646
2025-04-12,Widget B,25,875
2025-10-04,Widget A,41,1681
2025-08-21,Widget B,44,1188
2025-06-15,Widget B,17,391
2025-03-22,Widget A,27,270
2025-02-09,Widget E,28,1204
2025-06-05,Widget E,24,864
2025-11-10,Widget D,9,387
2025-10-14,Widget D,47,940
2025-02-01,Widget A,34,816
2025-03-23,Widget C,44,1892
2025-06-27,Widget A,7,182
2025-07-28,Widget B,43,817
2025-03-23,Widget D,47,1128
2025-08-03,Widget C,20,840
2025-03-23,Widget C,35,1225
2025-06-03,Widget A,13,169
2025-04-16,Widget C,40,800
2025-11-03,Widget C,43,516
2025-09-26,Widget A,22,726
2025-10-18,Widget C,12,132
2025-07-06,Widget E,32,512
2025-09-23,Widget A,17,442
2025-11-16,Widget A,43,559
2025-05-26,Widget C,4,104
2025-10-03,Widget E,40,1880
2025-08-26,Widget B,9,279
2025-02-25,Widget B,32,672
2025-09-21,Widget A,47,2068
2025-07-15,Widget B,33,1485
2025-10-25,Widget B,23,759
2025-09-11,Widget A,13,624
2025-10-20,Widget B,26,286
2025-09-16,Widget D,7,287
2025-04-11,Widget C,5,100
2025-12-26,Widget A,18,270
2025-12-18,Widget C,43,946
2025-01-06,Widget B,15,180
2025-12-02,Widget E,33,363
2025-06-18,Widget D,29,1363
2025-10-27,Widget E,35,350
2025-02-24,Widget D,36,612
2025-02-18,Widget B,45,1125
2025-05-07,Widget B,5,180
2025-01-18,Widget C,43,860
2025-01-18,Widget A,5,155
2025-10-22,Widget D,15,330
2025-04-25,Widget C,1,47
2025-05-06,Widget A,27,648
2025-04-14,Widget C,1,21
2025-07-23,Widget A,32,1376
2025-04-14,Widget A,10,280
2025-09-30,Widget E,30,1440
2025-07-17,Widget E,23,506
2025-04-01,Widget B,30,1170
2025-07-01,Widget B,33,924
2025-12-21,Widget B,31,1333
2025-03-07,Widget D,31,1054
2025-05-12,Widget D,16,192
2025-07-18,Widget A,36,396
2025-04-07,Widget C,31,806
2025-11-07,Widget E,46,460
2025-03-06,Widget B,46,1012
2025-03-11,Widget B,43,774
2025-01-28,Widget A,10,130
2025-10-13,Widget C,16,656
2025-05-24,Widget D,31,434
2025-05-27,Widget E,33,495
2025-08-07,Widget A,21,924
2025-01-11,Widget B,13,377
2025-03-04,Widget C,9,198
2025-04-07,Widget A,5,100
2025-02-17,Widget E,44,616
2025-09-22,Widget B,4,160
2025-03-27,Widget E,13,338
2025-03-05,Widget E,50,800
2025-12-19,Widget D,14,196
2025-04-24,Widget B,24,648
2025-07-31,Widget E,30,1020
2025-12-08,Widget C,8,344
2025-06-20,Widget B,25,1050
2025-07-16,Widget A,18,180
2025-08-14,Widget B,47,517
2025-02-26,Widget D,50,2500
2025-01-18,Widget A,44,484
2025-03-03,Widget E,36,576
2025-03-21,Widget A,23,1058
2025-03-07,Widget B,41,410
2025-07-20,Widget A,4,92
2025-01-27,Widget C,5,80
2025-08-01,Widget B,39,546
2025-08-08,Widget B,6,276
2025-08-07,Widget A,46,2070
2025-07-20,Widget D,20,700
2025-11-18,Widget E,38,684
2025-03-13,Widget A,38,798
2025-06-19,Widget D,33,1584
2025-01-11,Widget B,23,276
2025-11-09,Widget C,1,41
2025-10-25,Widget C,47,1551
2025-11-03,Widget E,5,230
2025-07-10,Widget B,22,352
2025-10-07,Widget D,32,480
2025-12-15,Widget C,19,551
2025-11-20,Widget B,47,611
2025-09-20,Widget E,22,902
2025-11-30,Widget A,4,92
2025-04-08,Widget E,11,242
2025-09-30,Widget B,43,1677
2025-03-01,Widget A,29,1015
2025-03-11,Widget C,50,900
2025-04-01,Widget C,24,384
2025-11-21,Widget B,40,1480
2025-02-03,Widget B,39,468
2025-10-06,Widget B,22,242
2025-08-15,Widget B,50,1750
2025-12-11,Widget C,44,1980
2025-07-13,Widget A,15,630
2025-09-17,Widget E,47,1504
2025-04-30,Widget E,33,1287
2025-05-12,Widget C,3,93
2025-05-15,Widget C,41,2009
2025-02-18,Widget D,9,234
2025-10-06,Widget C,37,1517
2025-12-11,Widget E,48,1248
2025-07-09,Widget B,30,1200
2025-11-06,Widget C,48,2112
2025-09-11,Widget C,13,325
2025-05-16,Widget E,40,1600
2025-05-02,Widget C,46,1012
2025-01-23,Widget C,19,494
2025-05-15,Widget C,36,1692
2025-12-22,Widget E,17,663
2025-08-10,Widget B,9,243
2025-10-13,Widget C,22,286
2025-06-26,Widget D,19,304
2025-03-09,Widget C,14,434
2025-12-31,Widget E,2,32
2025-02-04,Widget E,49,2401
2025-01-02,Widget B,44,1584
2025-04-29,Widget A,49,1617
2025-05-11,Widget E,23,644
2025-02-13,Widget B,14,504
2025-01-06,Widget D,5,180
2025-04-09,Widget D,2,28
2025-07-26,Widget E,49,2401
2025-12-23,Widget C,38,418
2025-09-20,Widget E,38,1710
2025-08-12,Widget D,46,598
2025-01-01,Widget B,15,195
2025-10-14,Widget B,27,513
2025-06-08,Widget D,8,152
2025-07-14,Widget C,49,1176
2025-03-10,Widget B,8,192
2025-07-19,Widget A,23,920
2025-03-03,Widget A,17,748
2025-05-04,Widget D,50,550
2025-05-21,Widget E,8,152
2025-02-20,Widget C,27,1134
2025-02-01,Widget E,20,600
2025-11-07,Widget E,44,1320
2025-02-16,Widget C,27,459
2025-09-12,Widget D,3,108
2025-07-11,Widget A,29,377
2025-10-03,Widget C,35,770
2025-04-01,Widget B,20,300
2025-07-18,Widget D,1,35
2025-02-22,Widget C,3,132
2025-07-29,Widget C,13,520
2025-02-20,Widget C,24,1032
2025-04-24,Widget A,46,1748
2025-12-31,Widget E,6,264
2025-06-22,Widget C,45,1080
2025-07-19,Widget B,43,1806
2025-05-09,Widget C,26,468
2025-06-03,Widget A,1,41
2025-03-23,Widget A,34,646
2025-02-27,Widget B,17,493
2025-08-15,Widget D,40,1840
2025-11-28,Widget A,34,340
2025-11-20,Widget B,49,2303
2025-10-27,Widget A,19,912
2025-01-25,Widget A,29,1247
2025-04-03,Widget E,4,164
2025-11-27,Widget A,22,836
2025-09-16,Widget E,6,234
2025-10-20,Widget A,2,70
2025-07-08,Widget C,8,120
2025-03-14,Widget B,23,1012
2025-08-27,Widget A,17,323
2025-05-09,Widget E,19,722
2025-01-21,Widget A,31,465
2025-11-13,Widget E,32,512
2025-07-12,Widget A,4,184
2025-12-09,Widget B,1,18
2025-06-04,Widget D,36,1296
2025-02-12,Widget B,39,1716
2025-06-16,Widget E,43,1849
2025-04-15,Widget A,19,627
2025-10-02,Widget C,23,667
2025-08-11,Widget C,27,297
2025-10-20,Widget C,40,1120
2025-05-15,Widget C,5,245
2025-11-05,Widget C,29,1450
2025-02-16,Widget B,31,1271
2025-12-26,Widget E,44,616
2025-04-14,Widget D,24,936
2025-03-22,Widget B,13,208
2025-06-03,Widget D,8,400
2025-03-18,Widget D,46,1288
2025-05-27,Widget E,13,455
2025-04-20,Widget A,15,630
2025-12-18,Widget D,41,1845
2025-12-25,Widget B,38,1558
2025-03-22,Widget A,14,364
2025-10-07,Widget C,39,780
2025-03-23,Widget D,15,690
2025-12-26,Widget C,38,1634
2025-11-25,Widget A,15,150
2025-09-25,Widget B,29,1160
2025-04-22,Widget E,31,806
2025-12-12,Widget C,29,667
2025-08-11,Widget A,5,215
2025-02-15,Widget A,44,616
2025-10-23,Widget D,24,672
2025-12-06,Widget E,9,171
2025-02-03,Widget D,30,420
2025-06-27,Widget C,39,1677
2025-04-16,Widget C,48,1104
2025-12-02,Widget D,26,494
2025-05-24,Widget E,14,616
2025-04-22,Widget A,1,19
2025-10-19,Widget C,4,104
2025-05-28,Widget A,14,504
2025-08-14,Widget A,23,667
2025-11-06,Widget C,3,39
2025-10-30,Widget C,10,480
2025-07-20,Widget C,12,600
2025-07-06,Widget D,49,1715
2025-06-04,Widget A,26,286
2025-08-14,Widget C,43,1161
2025-06-05,Widget E,21,861
2025-03-27,Widget B,31,868
2025-08-01,Widget E,32,960
2025-08-28,Widget D,24,480
2025-06-23,Widget B,44,2156
2025-07-05,Widget D,7,224
2025-05-18,Widget B,27,1053
2025-09-15,Widget E,6,240
2025-10-09,Widget E,2,76
2025-04-06,Widget C,31,1333
2025-01-02,Widget A,17,748
2025-11-27,Widget D,20,940
2025-12-05,Widget B,24,336
2025-08-18,Widget B,14,364
2025-11-29,Widget A,47,658
2025-06-18,Widget A,27,1080
2025-01-25,Widget B,10,430
2025-09-22,Widget C,44,1408
2025-05-25,Widget A,40,1360
2025-11-15,Widget B,48,768
2025-07-31,Widget A,34,952
2025-05-09,Widget D,36,1728
2025-01-17,Widget E,31,899
2025-09-14,Widget E,2,32
2025-08-06,Widget B,39,897
2025-09-14,Widget B,48,1632
2025-06-18,Widget A,46,1518
2025-11-22,Widget C,2,32
2025-11-19,Widget C,9,234
2025-10-03,Widget B,8,280
2025-04-07,Widget A,13,455
2025-01-03,Widget D,31,1240
2025-06-09,Widget C,2,38
2025-01-05,Widget E,3,114
2025-12-27,Widget E,10,170
2025-08-06,Widget C,6,294
2025-05-19,Widget D,31,651
2025-05-29,Widget D,40,1760
2025-09-25,Widget E,46,1932
2025-09-21,Widget D,38,1900
2025-06-13,Widget E,29,1044
2025-04-29,Widget B,39,546
2025-08-11,Widget A,35,1120
2025-06-23,Widget D,6,144
2025-09-19,Widget D,22,682
2025-08-03,Widget C,26,936
2025-11-12,Widget C,10,220
2025-09-14,Widget C,42,924
2025-07-05,Widget B,4,136
2025-04-07,Widget E,46,1012
2025-09-26,Widget E,23,345
2025-12-24,Widget B,46,1794
2025-01-03,Widget C,42,1470
2025-04-19,Widget D,23,230
2025-05-28,Widget C,26,806
2025-03-04,Widget B,3,72
2025-06-03,Widget B,22,858
2025-08-23,Widget D,45,1395
2025-08-06,Widget E,2,96
2025-01-03,Widget A,34,374
2025-10-15,Widget B,17,595
2025-02-07,Widget A,33,1056
2025-05-10,Widget B,42,1344
2025-09-18,Widget A,23,552
2025-12-12,Widget A,15,540
2025-10-26,Widget C,32,1280
2025-02-08,Widget B,25,775
2025-08-21,Widget D,14,532
2025-12-02,Widget B,10,310
2025-08-31,Widget A,17,833
2025-08-03,Widget D,41,820
2025-06-07,Widget A,34,1700
2025-11-09,Widget A,35,1680
2025-11-29,Widget C,44,2112
2025-05-13,Widget E,18,180
2025-02-17,Widget A,3,126
2025-01-04,Widget D,26,390
2025-01-31,Widget C,31,1085
2025-04-22,Widget E,35,630
2025-08-23,Widget E,34,850
2025-04-20,Widget A,32,544
2025-12-31,Widget C,32,448
2025-11-20,Widget A,4,84
2025-06-21,Widget C,10,180
2025-08-26,Widget C,49,2303
2025-02-12,Widget D,39,1599
2025-11-04,Widget E,49,1960
2025-11-04,Widget C,15,315
2025-08-08,Widget A,34,1632
2025-06-29,Widget D,17,255
2025-07-14,Widget E,46,644
2025-12-16,Widget B,8,240
2025-05-30,Widget A,8,176
2025-04-27,Widget E,49,1813
2025-09-17,Widget E,30,660
2025-01-28,Widget A,41,779
2025-01-18,Widget D,15,360
2025-05-28,Widget C,3,48
2025-07-24,Widget D,38,1634
2025-05-29,Widget A,13,364
2025-06-02,Widget C,3,93
2025-01-27,Widget E,50,1950
2025-09-23,Widget D,4,188
2025-04-24,Widget D,23,805
2025-07-29,Widget E,46,2070
2025-12-22,Widget A,10,120
2025-07-16,Widget B,6,72
2025-10-14,Widget C,1,34
2025-03-06,Widget E,23,552
2025-08-20,Widget B,5,85
2025-07-02,Widget D,25,1175
2025-05-10,Widget A,9,225
2025-08-06,Widget A,50,950
2025-12-29,Widget D,13,650
2025-09-21,Widget B,27,1269
2025-11-27,Widget D,39,1560
2025-10-29,Widget C,19,798
2025-05-06,Widget E,29,1450
2025-06-05,Widget C,22,330
2025-10-13,Widget A,6,186
2025-01-23,Widget C,19,931
2025-02-15,Widget A,15,225
2025-10-05,Widget A,17,833
2025-05-10,Widget D,4,60
2025-01-06,Widget C,9,342
2025-08-15,Widget C,3,87
2025-06-04,Widget B,14,336
2025-07-10,Widget A,9,270
2025-09-30,Widget A,25,275
2025-04-11,Widget C,27,1080
2025-06-22,Widget C,47,2303
2025-05-05,Widget A,7,140
2025-09-05,Widget A,11,407
2025-01-02,Widget A,33,429
2025-04-27,Widget E,14,364
2025-01-22,Widget C,30,360
2025-09-12,Widget E,43,1935
2025-08-06,Widget E,17,782
2025-10-05,Widget D,42,798
2025-07-10,Widget B,20,840
2025-06-29,Widget C,21,987
2025-08-16,Widget C,31,589
2025-06-30,Widget B,19,475
2025-01-01,Widget E,49,2450
2025-06-08,Widget E,25,1200
2025-08-11,Widget D,17,816
2025-04-02,Widget D,47,1081
2025-09-13,Widget B,47,2021
2025-04-09,Widget E,39,858
2025-04-08,Widget E,6,96
2025-01-04,Widget A,6,246
2025-05-17,Widget D,1,44
2025-11-27,Widget D,38,1368
2025-04-03,Widget D,25,600
2025-09-02,Widget C,45,1080
2025-10-08,Widget A,5,155
2025-12-17,Widget D,3,123
2025-07-31,Widget D,39,1872
2025-12-10,Widget A,2,58
2025-08-01,Widget D,47,1880
2025-08-27,Widget E,10,170
2025-11-10,Widget D,36,756
2025-04-14,Widget E,6,294
2025-07-05,Widget E,11,176
2025-03-11,Widget C,39,1482
2025-11-12,Widget A,30,1050
2025-02-02,Widget A,34,1292
2025-03-28,Widget E,35,1610
2025-02-01,Widget A,22,924
2025-12-19,Widget D,32,320
2025-01-25,Widget D,9,279
2025-02-27,Widget E,36,432
2025-05-24,Widget E,7,98
2025-02-28,Widget E,9,279
2025-09-22,Widget B,11,209
2025-02-04,Widget C,2,70
2025-05-20,Widget B,34,816
2025-02-22,Widget E,20,940
2025-12-24,Widget A,26,338
2025-06-10,Widget A,37,851
2025-03-02,Widget D,47,1175
2025-01-22,Widget A,26,650
2025-03-29,Widget C,46,598
2025-10-23,Widget C,27,1026
2025-02-23,Widget D,33,1452
2025-11-30,Widget A,30,600
2025-11-06,Widget A,11,231
2025-09-26,Widget C,2,60
2025-10-16,Widget B,2,64
2025-07-29,Widget A,14,252
2025-09-01,Widget C,32,1280
2025-10-20,Widget E,18,540
2025-01-31,Widget A,24,648
2025-04-11,Widget B,33,1551
2025-12-26,Widget D,8,368
2025-06-15,Widget A,38,1444
2025-04-13,Widget A,31,744
2025-08-30,Widget D,47,1927
2025-11-28,Widget D,7,343
2025-11-11,Widget C,33,1386
2025-12-15,Widget A,10,500
2025-07-19,Widget A,22,418
2025-07-05,Widget C,13,351
2025-02-26,Widget E,1,44
2025-12-30,Widget A,28,756
2025-12-27,Widget C,33,363
2025-01-13,Widget D,20,980
2025-02-09,Widget B,16,176
2025-04-09,Widget A,43,1548
2025-02-06,Widget E,12,540
2025-03-08,Widget A,11,275
2025-12-02,Widget D,13,247
2025-07-07,Widget A,15,150
2025-03-17,Widget A,27,1242
2025-08-05,Widget E,14,336
2025-06-02,Widget B,20,380
2025-06-08,Widget E,31,465
2025-09-29,Widget E,43,774
2025-04-09,Widget D,3,81
2025-03-28,Widget B,4,180
2025-03-19,Widget E,16,512
2025-12-22,Widget E,27,810
2025-11-26,Widget C,4,64
2025-10-07,Widget E,3,42
2025-06-26,Widget E,6,138
2025-11-19,Widget A,14,686
2025-07-21,Widget E,49,637
2025-10-12,Widget E,18,306
2025-06-20,Widget D,41,2009
2025-06-17,Widget A,49,2156
2025-11-22,Widget E,9,351
2025-11-16,Widget C,34,544
2025-04-19,Widget E,11,528
2025-11-23,Widget A,34,714
2025-04-23,Widget A,31,1457
2025-07-18,Widget E,45,1710
2025-07-29,Widget D,25,875
2025-05-26,Widget E,46,1610
2025-07-01,Widget C,8,336
2025-09-13,Widget E,12,288
2025-01-29,Widget D,3,57
2025-10-07,Widget E,33,1584
2025-05-14,Widget D,1,50
2025-04-28,Widget E,30,1020
2025-12-18,Widget A,33,1089
2025-03-16,Widget C,23,759
2025-06-09,Widget E,6,210
2025-10-08,Widget D,16,160
2025-12-14,Widget B,32,896
2025-06-02,Widget B,18,756
2025-10-25,Widget A,38,1368
2025-04-10,Widget E,23,437
2025-04-20,Widget E,39,897
2025-09-11,Widget E,4,96
2025-01-22,Widget A,21,378
2025-02-04,Widget C,6,252
2025-01-03,Widget E,26,832
2025-03-12,Widget E,4,152
2025-09-28,Widget E,42,756
2025-03-03,Widget D,14,392
2025-06-22,Widget E,3,84
2025-09-23,Widget D,22,660
2025-04-06,Widget A,44,1628
2025-07-02,Widget D,7,252
2025-07-24,Widget E,48,1440
2025-02-05,Widget E,11,176
2025-06-09,Widget C,1,49
2025-12-11,Widget B,41,1230
2025-06-20,Widget E,12,168
2025-03-29,Widget E,22,374
2025-09-28,Widget A,32,1216
2025-02-08,Widget E,21,441
2025-09-28,Widget B,25,275
2025-08-27,Widget B,22,1034
2025-02-23,Widget C,26,962
2025-08-24,Widget A,43,1118
2025-10-12,Widget E,23,575
2025-06-26,Widget E,41,1886
2025-02-15,Widget A,44,1760
2025-12-07,Widget C,50,2100
2025-01-03,Widget D,5,205
2025-12-08,Widget D,6,282
2025-10-29,Widget C,41,861
2025-08-01,Widget C,13,299
2025-08-11,Widget E,45,450
2025-02-14,Widget B,47,1833
2025-03-29,Widget A,22,990
2025-03-01,Widget D,35,1715
2025-05-16,Widget D,5,140
2025-12-16,Widget C,41,1435
2025-09-30,Widget D,34,1326
2025-11-14,Widget B,2,50
2025-11-12,Widget A,5,95
2025-05-13,Widget C,41,1435
2025-03-28,Widget C,34,1088
2025-08-17,Widget D,2,98
2025-07-12,Widget D,36,864
2025-01-20,Widget E,28,1232
2025-09-21,Widget C,11,429
2025-06-29,Widget A,33,495
2025-10-09,Widget D,36,900
2025-11-24,Widget C,39,1404
